/wiki/Aubin-Saint-Vaast	Aubin-Saint-Vaast	62046	62140	/wiki/Arrondissement_de_Montreuil	Montreuil	/wiki/Canton_d%27Auxi-le-Ch%C3%A2teau	Auxi-le-Château	/wiki/Communaut%C3%A9_de_communes_des_Sept_Vall%C3%A9es	Communauté de communes des Sept Vallées	6.70	754	112.54	Betty Demarest	17 m	119 m	
/wiki/Aubrometz	Aubrometz	62047	62390	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_de_Saint-Pol-sur-Ternoise	Saint-Pol-sur-Ternoise	/wiki/Communaut%C3%A9_de_communes_de_la_R%C3%A9gion_de_Fr%C3%A9vent	Communauté de communes de la Région de Frévent	2.72	147	54.04	Francis Faye	45 m	120 m	
/wiki/Auchel	Auchel	62048	62260	/wiki/Arrondissement_de_B%C3%A9thune	Béthune	/wiki/Canton_d%27Auchel	Auchel	/wiki/Communaut%C3%A9_d%27agglom%C3%A9ration_de_l%27Artois	Communauté d'agglomération de l'Artois	6.00	10 863	1810.50	Richard Jarrett	68 m	157 m	
/wiki/Auchy-au-Bois	Auchy-au-Bois	62049	62190	/wiki/Arrondissement_de_B%C3%A9thune	Béthune	/wiki/Canton_de_Lillers	Lillers	/wiki/Communaut%C3%A9_de_communes_Artois-Lys	Communauté de communes Artois-Lys	4.27	470	110.07	Claudine Vincent	61 m	110 m	
/wiki/Auchy-l%C3%A8s-Hesdin	Auchy-lès-Hesdin	62050	62770	/wiki/Arrondissement_de_Montreuil	Montreuil	/wiki/Canton_d%27Auxi-le-Ch%C3%A2teau	Auxi-le-Château	/wiki/Communaut%C3%A9_de_communes_des_Sept_Vall%C3%A9es	Communauté de communes des Sept Vallées	9.61	1 647	171.38	Jean-Claude Darque	30 m	122 m	
/wiki/Auchy-les-Mines	Auchy-les-Mines	62051	62138	/wiki/Arrondissement_de_B%C3%A9thune	Béthune	/wiki/Canton_de_Douvrin	Douvrin	/wiki/Communaut%C3%A9_d%27agglom%C3%A9ration_de_l%27Artois	Communauté d'agglomération de l'Artois	5.10	4 642	910.20	Joëlle Fontaine	23 m	37 m	
/wiki/Audembert	Audembert	62052	62250	/wiki/Arrondissement_de_Boulogne-sur-Mer	Boulogne-sur-Mer	/wiki/Canton_de_Desvres	Desvres	/wiki/Communaut%C3%A9_de_communes_de_la_Terre_des_Deux_Caps	Communauté de communes de la Terre des Deux Caps	7.50	404	53.87	Reynald Nardini	13 m	162 m	
/wiki/Audincthun	Audincthun	62053	62560	/wiki/Arrondissement_de_Saint-Omer	Saint-Omer	/wiki/Canton_de_Fruges	Fruges	/wiki/Communaut%C3%A9_de_communes_du_Canton_de_Fauquembergues	Communauté de communes du Canton de Fauquembergues	15.26	638	41.81	Casimir Hochart	64 m	183 m	
/wiki/Audinghen	Audinghen	62054	62179	/wiki/Arrondissement_de_Boulogne-sur-Mer	Boulogne-sur-Mer	/wiki/Canton_de_Desvres	Desvres	/wiki/Communaut%C3%A9_de_communes_de_la_Terre_des_Deux_Caps	Communauté de communes de la Terre des Deux Caps	13.09	580	44.31	Marc Sarpaux	0 m	123 m	
/wiki/Audrehem	Audrehem	62055	62890	/wiki/Arrondissement_de_Saint-Omer	Saint-Omer	/wiki/Canton_de_Lumbres	Lumbres	/wiki/Communaut%C3%A9_de_communes_du_Pays_de_Lumbres	Communauté de communes du Pays de Lumbres	9.19	522	56.80	José Bouffart	42 m	171 m	
